life	人生	人生は道路のようなものだ。 一番の近道は、たいてい一番悪い道だ。	フランシス・ベーコン
life	人生	世の中は、君の理解する以上に栄光に満ちている。	G・K・チェスタートン
life	人生	生きるとは呼吸することではない。行動することだ。	ジャン＝ジャック・ルソー
life	人生	人生は学校である。 そこでは幸福より不幸の方が良い教師である。	フリーチェ
life	人生	人間、志を立てるのに遅すぎるということはない。	ボールドウィン
life	人生	生は永久の闘いである。 自然との闘い、社会との闘い、他との闘い、永久に解決のない闘いである。 闘え。闘いは生の花である。	大杉栄
life	人生	過去の成果で未来を生きることはできない。 人は一生何かを生み出し続けなければならない。	カール・ハベル
life	人生	人生は往復切符を発行していません。 ひとたび出立したら再び帰ってきません。	ローラン
life	人生	森の分かれ道では人の通らぬ道を選ぼう。すべてが変わる	フロスト
life	人生	人生において、万巻の書をよむより、 優れた人物に一人でも多く会うほうがどれだけ勉強になるか。	小泉信三
life	人生	「真相」は分からない。 それを無理に追うよりも、曖昧さの薄闇の中に、物事をおぼろなままで放置せよ。 そこにあるおぼろな形が人生なのだ。	伊藤聖
life	人生	人生の黄金時代は老いて行く将来にあり、 過ぎ去った若年無知の時代にあるにあらず。	林語堂
life	人生	思った通りの人生ではなかった。しかし、よかったとなら言える人生だったかもしれない。	アルセーヌ・メルセデス・ヒロコ
life	人生	平凡な人生こそ真の人生だ。 虚飾や特異から遠く離れたとことにのみ真実があるからだ。	フェーデラー
life	人生	人生のバッターボックスに立ったら、見送りの三振だけはするなよ。	小林繁
life	人生	人生はただ歩き回る影法師、哀れな役者だ。 出場の時だけ舞台の上で、見栄をきったりわめいたり、 そしてあとは消えてなくなる。	ウィリアム・シェイクスピア
life	人生	人生とは、 病人の一人一人が寝台を変えたいという欲望に取り憑かれている一個の病院である。	ボードレール
life	人生	もし人生が二回あればお母さんの言う通りに高校へ行くけど、 一回しかないんだから自分の自由にさせてください。	船木誠勝
life	人生	智に働けば角が立つ。情に棹せば流される。 意地を通せば窮屈だ。兎角にこの世は住みにくい。	夏目 漱石
life	人生	人間の死ぬのはいつも早すぎるか遅すぎるかよ。 でも一生はちゃんとけりがついてそこにあるのよ。 一本、線が引かれたからには総決算しなけりゃ。 あんたは、あんたの一生以外の何ものでもないのよ。	サルトル
life	人生	我々の一生の前半は親によって、後半は子供によって台無しにされる。	クラレンス・Ｓ・ダロウ
life	人生	迷ったらダメなんだな。 人生の答えなんて、考えたって分かるものじゃない。 ただ、そのときそのときを、 ぎりぎり一杯生きている奴だけにその答えは見えてくるんじゃないだろうか。	藤本義一
life	人生	我々は人生という大きな芝居の熱心な共演者だ。	カロッサ
life	人生	人生は一冊の書物に似ている。 馬鹿者たちはそれはパラパラとめくっているが、 賢い人間はそれを念入りに読む。 なぜなら、彼はただ一度しかそれを読むことが出来ないのを知っているから。	ジョン・パウル
life	人生	人間は負けたら終わりなのではない。辞めたら終わりなのだ。	リチャード・M・ニクソン
life	人生	乗りかけた船には、ためらわず乗ってしまえ。	ツルゲーネフ
life	人生	この道より、われを生かす道なし。この道を歩く。	武者小路 実篤
life	人生	状況？何が状況だ。俺が状況をつくるのだ。	ナポレオン・ボナパルト
life	人生	いつかできることは、すべて今日でもできる。	ミシェル・ド・モンテーニュ
life	人生	人生は、片手に幸福の黄金の冠を持ち、片手には苦痛の鉄の冠を持っている。 人生に愛されたものは、この二つの冠を同時に渡されるのだ。	ケー・エレン
life	人生	いい日は幾らでもある。手に入れるのが難しいのはいい人生だ。	アニー・ディラード
life	人生	人生にはただ三つの事件しかない。 生まれること、生きること、死ぬことである。 生まれるときは気がつかない。 死ぬときは苦しむ。 そして生きているときは忘れている。	ラ・ブリュイエール
life	人生	人生はどうせ一幕のお芝居なんだから。 あたしは、そのなかでできるだけいい役を演じたいの。	寺山修治
life	人生	人生を恐れてはいけない。 人生は生きるに値するものだと信じなさい。 その思いが、事実を作り出す手助けとなるであろう。	ウィリアム・ジェームズ
life	人生	あなたは弱さから逃げることはできない。 時には最後まで戦わなければならないし、死んでしまうこともある。 戦うなら、何故今でないのか、あなたは何処にいるのか？	ロバート・ルイス・スティーヴンソン
life	人生	運命が明日なにを決定するかを問うな。 瞬間こそ我々のものである。 さあ、瞬間を味わおうではないか！	リュッケルト
life	人生	生きるべきか死ぬべきか。それが疑問だ。	ウィリアム・シェイクスピア
life	人生	人生は決して、あらかじめ定められた、 すなわち、ちゃんとできあがった一冊の本ではない。 各人がそこへ一字一字書いていく白紙の本だ。 生きて行くそのことがすなわち人生なのだ。	大杉栄
life	人生	人生というのは矛盾から成り立っているものなんだ。 もしも、矛盾の中心にちゃんと止まるものなら、人生の意味が分かるはずだ。	サム・シェパード
life	人生	人間として一方弱いところがなかったら、人生は分からないでしょう。	長与善郎
life	人生	人生は外国語だ。 たいていの人間はそれを間違って発音する。	クリストファ・モレイ
life	人生	畏れることなく醜にも邪にもぶつかって見よう。 その底に何があるか。 もしその底に何もなかったら人生の可能性は否定されなければならない。	有島武郎
life	人生	自分の目標を達成している人、 あるいは今の自分に本当に満足している人には滅多に出会うものではない。 それなのに人生を左右するような問題の選択を大多数の意見に委ねるべきだろうか？	キングス・レイ・ウォード
life	人生	誤りを犯さなければ、人生は非常に面白いものである。	ジョルジュ・カルパンティエ
life	人生	馬で行くことも、車で行くことも、 二人で行くことも、三人で行くこともできる。 だが、最後の一歩は自分ひとりで歩かなければならない。	ヨハン・ヴォルフガング・フォン・ゲーテ
life	人生	人生で最も良いものというのは、決して配給されることはない。 友情、忠誠心、愛は、配給券を必要としないものである。	ジョージＴ．ヒューイット
life	人生	｢明日は、明日こそは｣と、 人はそれをなだめる。この「明日」が、彼を墓場に送り込むその日まで。	ツルゲーネフ
life	人生	私にとっては人生には美もなければロマンスもありません。 人生あるがままのものです。 そうして私は人生をあるがままに受け入れるつもりです。	バーナード・ショウ
life	人生	われわれの人生は織り糸で織られているが、良い糸も悪い糸も混じっている。	ウィリアム・シェイクスピア
life	人生	人生は何事もなさぬにはあまりにも長いが、 何事かをなすにはあまりにも短い。	中島敦
life	人生	人生とは、切符を買って軌道の上を走る車に乗る人には分からないものである。	ウィリアム・サマセット・モーム
life	人生	人生は全て次の二つから成り立っている。 したいけど、できない。できるけど、したくない。	ヨハン・ヴォルフガング・フォン・ゲーテ
life	人生	なんと速やかに我々はこの地上を過ぎて行くことだろう。 人生の最初の四分の一はその使い道もわからないうちに過ぎ去り、 最後の四分の一はまたその楽しさを味わえなくなってから過ぎて行く。 しかもその間の期間の四分の三は、 睡眠、労働、苦痛、束縛、あらゆる種類の苦しみによって費やされる。 人生は短い。	ジャン＝ジャック・ルソー
life	人生	ほがらかに死んでいくために、私は生きようと思う。	ゲレルト
life	人生	人生を喜びなさい。 なぜなら、人生は、愛し、働き、遊び、星を見つめるチャンスを与えてくれたのだから。	ヘンリー・ファン・ダイク
life	人生	人生は己を探す旅である。	藤本義一
life	人生	世の中には幸も不幸もない。ただ、考え方でどうにもなるのだ。	ウィリアム・シェイクスピア
life	人生	宴会と同じように、人生からも飲みすぎもせず、 喉が乾きもしないうちに立ち去ることが一番良い。	アリストテレス
life	人生	人はいつだって、いろいろなものにさよならを言わなければならない。	ピーター・ビーグル
life	人生	寒さにふるえた者ほど太陽を暖かく感じる。 人生の悩みをくぐった者ほど生命の尊さを知る。	ホイットマン
life	人生	一度だけの人生だ。だから今この時だけを考えろ。 過去は及ばず、未来は知れず。死んでからのことは宗教にまかせろ。	中村 天風
life	人生	「一体どれだけ努力すればよいか」という人があるが、 「君は人生を何だと思うか」と反問したい。努力して創造していく間こそ人生なのである。	御木徳近
life	人生	人間にとって大切なのは、 この世に何年生きているかということではない。 この世でどれだけの価値のあることをするかである。	O.ヘンリー
life	人生	薔薇はなぜという理由もなく咲いている。薔 薇はただ咲くべく咲いている。 薔薇は自分自身を気にしない。人が見ているかどうかも問題にしない。	シレジウス
life	人生	酒を飲め。こう悲しみの多い人生は眠るか酔うかしてすごしたほうがよかろう。	オマル・ハイヤーム
life	人生	まことに人生はままならなもので、 生きている人間は多かれ少なかれ喜劇的である。	三島由紀夫
life	人生	「僕はずっと山に登りたいと思っている。……でも明日にしよう」 おそらくあなたは永遠に登らないでしょう。	レオ・ブスカリア
life	人生	人生の真実は、美味で、恐ろしく、魅力的で、奇怪、甘くて、苦い。 そしてそれがすべてである。	A.フランス
life	人生	人は異郷に生まれてくる。 生きることは故郷を求めることだ。 考えることとは生きることだ。	ベルネ
life	人生	我々が誕生の日の受け取る人生は真の人生の前渡しに過ぎず、 真の人生は我々が一人で見つけねばならない。	P.ギュット
life	人生	千年後にも人間は 「ああ、人生はなんというつまらないものだろう！」 と嘆きつづけるにちがいない。 そしてまた同時に、今とまったく同じように死を恐れ、死ぬことをいやがるにちがいない。	チェーホフ
life	人生	人生には二つの悲劇がある。 一つは心の願いが達せられないこと。 もう一つはそれが達せられること。	バーナード・ショー
life	人生	一日は短い単位の一生、一生は長い単位の一日。 一日を一生の如く真剣に生き、一生を一日の如く気楽に生きたい。	岩淵 克郎
life	人生	人生を楽しむ秘訣は普通にこだわらないこと。 普通と言われる人生を送る人間なんて、一人としていやしない。 いたらお目にかかりたいものだ。	アインシュタイン
life	人生	他人のために暮らすのはもうたくさんだ。 せめてこのわずかな余生をみずからのために生きようではないか。	ミシェル・ド・モンテーニュ
life	人生	人生の目的に対する疑問は無限といってよいほどにしばしば提出されてきているが、 ついぞ満足できるような答えが与えられたことはない。 また、そのような答えはおそらく決して許されないものなのだろう。	フロイト
life	人生	人生は一頭の馬である。軽快なたくましい馬である。 人間はそれを騎手のように大胆に、しかも細心に取り扱わなければならない。	ヘルマン・ヘッセ
life	人生	安全な道を求める人は、 痛みを与えることのない義手義足に取り替えるために 自分の手足を切り離す人みたいなものである。	ヘンリー・ミラー
life	人生	わたしの人生をわたしはコーヒースプーンで測ってきた。	エリオット
life	人生	人生は、私たち一人一人が、それぞれの目を通して見ている映画です。 そこに何が起こっているのか、ということは大した違いはありません。 それをどのように受け取るかが重要なのです。	デニス・ウェイトリー
life	人生	私たちは他人を愛して生涯の半分を過ごし、 他人の文句を言って残りの半分を過ごす。	ジューベール
life	人生	深海にいきる魚のように自ら燃えなければどこにも光はない。	明石海人
life	人生	人間がこの世に存在するのは、 金持ちになるためでなく、 幸福になるためである。	スタンダール
life	人生	問題なのは人生ではなく、人生に対する勇気だ。	サー・ヒュー・ウォルポール
life	人生	僕は自分がなぜ生きていなければならないのか、 それが全然わからないのです。	太宰 治
life	人生	とにかくね、生きているのだからインチキをやっているのに違いないのさ。	太宰 治
life	人生	人生を明るいと思う時も、暗いと思う時も、 私は決して人生をののしるまい。	ヘッセ
life	人生	登山の目標は山頂と決まっている。 しかし、人生の面白さはその山頂にはなく、かえって逆境の、山の中腹にある。	吉川英治
life	人生	人は生きねばならぬ。 生きるためには戦わねばならぬ。 名は揚げねばならぬ。金はもうけねばならぬ。 命がけの勝負はしなければならぬ。	徳富蘆花
life	人生	この世で生きてゆくということは、損得勘定じゃあない。 短い一生なんだ、自分の生きたいように生きるほうがいい。	山本周五郎
life	人生	人生のおいて最も絶えがたいことは悪天候が続くことではなく、 雲一つ無い晴天が続くことである。	カール・ヒルティ
life	人生	生きる、それはじぶんの運命を発見することである。	アルサン・サラクルー
life	人生	人生はせいぜいのところ、強情な子供みたいなものだ。 寝ついてしまうまでは静かにさせておくために遊ばせたり、 少し機嫌を取ったりしなければならないが、眠り込めば心配はおしまいである。	W・テンプル
life	人生	自分が立っている所を深く掘れ。そこからきっと泉が湧きでる。	高山樗牛
life	人生	人生はつくるものだ。 必然の姿などというものはない。	坂口安吾
life	人生	人はその生涯の40年間で本文を著述し、 これにつづく30年間において、前者についての注釈を付加する。	ショーペンハウエル
life	人生	私は、人生の岐路に立った時、いつも困難なほうの道を選んできた。	岡本太郎
life	人生	人生が終わってしまうことを恐れてはいけません。 人生がいつまでも始まらない事が怖いのです。	グレース・ハンセン
life	人生	私達はいわば二回この世に生まれる。 一回目は存在するために、二回目は生きるために。	ジャン＝ジャック・ルソー
life	人生	私は賢明に思慮をめぐらし、愚かに行動し、一生の日々を送った。	グリルパルツァー
life	人生	私たちの人生は、私たちが費やした努力だけの価値がある。	モーリアック
life	人生	大文字ばかりで印刷された書物は読みにくい。 日曜日ばかりの人生もそれと同じだ。	ジョン・パウル
life	人生	人生は、私たちが人生とは何かを知る前にもう半分過ぎている。	W・E・ヘンリー
life	人生	平凡から非凡になるのは、 努力さえすればある程度の所まで行けるが、 それから再び平凡に戻るのが、難しい。	大西良慶
life	人生	生きる喜びとは主役を演じることを意味しない。	福田恒在
life	人生	この世に存在する数々の問題は、 その問題が発生したときと同じ考え方では解決できない。	アインシュタイン
life	人生	もし、人生に再版があるならば、私は改訂したい。	ジョン・クレア
life	人生	人生に執着する理由がない者ほど、人生にしがみつく。	エラスムス
life	人生	涙とともにパンを食べたものでなければ人生の味はわからない。	ヨハン・ヴォルフガング・フォン・ゲーテ
life	人生	すべての人間の一生は、神の手によって書かれた童話にすぎない。	アンデルセン
life	人生	人生における大きな喜びは、 君にはできないと世間がいうことをやることである。	ウォルター・バジョット
life	人生	自分の考えたとおりに生きなければならない。 そうでないと、自分が生きたとおりに考えてしまう。	ブールジュ
life	人生	青年よ、大志を抱け！ それは金銭に対してでも、自己の利益に対してでもなく、 また世の人間が名声と呼ぶあのむなしいものに対してでもない。 人間が人間として備えていなければならぬ、あらゆることをなし遂げるため、 青年よ大志を抱け。	W・S・クラーク
life	人生	人生は苦痛であり恐怖である。だから人間は不幸なのだ。 だが今では人間は人生を愛している。それは苦痛と恐怖を愛するからだ	フョードル・ドストエフスキー
life	人生	花に嵐のたとえもあるさ。さよならだけが人生だ	井伏 鱒二
life	人生	人生を越えた何かがあるとき、人生は美しくなる。	J．ドルメッソン
life	人生	何もかも失われた時にも、未来だけはまだ残っている。	ボビー
life	人生	私の人生は、一度もリハーサルのチャンスをもらえなかった公演のようなものです。	アシュレイ・ブリリアント
life	人生	私たち一人一人が航海しているこの人生の広漠とした大洋の中で、 理性は羅針盤、情熱は疾風。	Ａ・ポープ
life	人生	われわれは現在だけを耐え忍べばよい。 過去にも未来にも苦しむ必要はない。 過去はもう存在しないし、 未来はまだ存在していないのだから。	アラン
life	人生	人はだれしも、 自分自身の生涯を一人で生き、 自分自身の死を一人で死ぬものです。	ヤコブセン
life	人生	人生はマラソンなんだから、百メートルで一等をもらったってしょうがない。	石坂泰三
life	人生	もしも私がこの人生を繰りかえらねばならないとしたら、 私の過ごしてきた人生を再び繰り返したい。過去を悔やまず、未来を恐れもしないから。	ミシェル・ド・モンテーニュ
life	人生	今今と今という間に今ぞ無く 今という間に今ぞ過ぎ行く	道歌
life	人生	人生は物語のようなものだ。 重要なのはどんなに長いかということではなく、どんなに良いかということだ。	セネカ
life	人生	地上において、あなたの使命が終わったかどうかを知るテストをしてみよう。 もしもあなたがまだ生きているのであれば、それは終わっていない。	リチャード・バック
life	人生	終わり良ければすべて良し。	ウィリアム・シェイクスピア
life	人生	僕はどうやらこの世における一個の旅人に過ぎないようだ。 君たちとてそれ以上のものだろうか？	ヨハン・ヴォルフガング・フォン・ゲーテ
life	人生	私は儀礼上人生を受け入れる。 永久の反乱は自殺の崇高さと同様に悪趣味だからである。	E．M．シオラン
life	人生	人生は将棋のようなものだ。 自分の手中にあるものはチャンスではなく、駒の進め方だ。	P.テレンティウス
life	人生	私の人生というこの長い疾病。	ポープ
life	人生	人生は一箱のマッチに似ている。 重大に扱うのはばかばかしい。しかし重大に扱わなければ危険である。	芥川龍之介
life	人生	人生は短い。 たとえ、それを長いと思って過ごしている人たちにとっても。	A.モーロア
life	人生	人生とは、運命がなみなみと注がれている盃である。	ブラックロック
life	人生	我々の人生が素晴らしく、またうまく生きられるには、 我々がそれをはっきりと理解していたかどうかが重要なのではない。 ともすれば、我々が軽蔑しがちな方面から生活が豊かになることが多いのである。	テイヤール・ド・シャルダン
life	人生	僕もこうして人間に生まれてきたんだから、 やはり何か生きがいが感じられるまで生きている義務がある。	リンカーン
life	人生	10歳にして菓子に動かされ、20歳にしては恋人に、30歳にして快楽に、 40歳にしては野心に、50歳にしては貪欲に動かされる。 いつになったら人間はただ知性のみを追って進むようになるのであろうか。	ヨハン・ヴォルフガング・フォン・ゲーテ
life	人生	はたして人は、不徳なくして徳を、 憎しみなくして愛を、醜なくして美を考えることができるだろうか？ 実に悪と悩みのおかげで地球は住むにたえ、人生は生きるに値するのである。	アナトール・フランス
life	人生	この世は一冊の美しい書物である。 しかしそれを読めない人間にとっては何の役にも立たない。	ゴルドーニュ
life	人生	傷ついたのは、生きたからである。	高見順
life	人生	人生より難しき芸術はなし。 他の芸術学問には至るところに師あり	セネカ
life	人生	人生はそれを感ずる人間にとっては悲劇であり、考える人間にとっては喜劇である。	ラ・ブリュイエール
life	人生	人生とは、二気筒のエンジンで440馬力を出すことだ。	ヘンリー・ミラー
life	人生	あまり人生を重く見ず、捨て身になって何事も一心になすべし。	福沢 諭吉
life	人生	たとえ今日負けても、人生は続くのさ。	ミロスロフ・メチージュ
life	人生	一見して人生には何の意味もない。 しかし一つの意味もないということはあり得ない。	アインシュタイン
life	人生	それをやりにおれが生まれてきた。そのことだけを考えればよい。	ヘミングウェー
life	人生	貧しくとも、君の生活を愛したまえ	ソロー
life	人生	この世界は、大勢の人に愛読される絵本のようなものである。 ページをめくって一つ一つの絵を楽しむが、原文の一行もみんな読みはしない。	P.ハイゼ
life	人生	A弦が切れたら残りの三本の弦で演奏する。これが人生である。	フォスディック
life	人生	ゆうゆうと焦らずに歩むものにとって長すぎる道はない。 辛抱強く準備するものにとって遠すぎる利益はない。	ラ・ブリュイエール
life	人生	剣は折れた。だが私は折れた剣の端を握ってあくまで戦うつもりだ。	ド・ゴール
life	人生	ここには夜と昼とがある。 太陽と月と星がある。 荒地を渡る風ごときものがある。 人生は大変甘美なものだよ。 兄弟達よ。死のうなどとは愚かなことだよ。	ボロー
life	人生	我々の人生は我々の後にも前にも、側にもなく、我々の中にある。	プレヴェール
life	人生	自分こそ正しい、という考えが、 あらゆる進歩の過程で最も頑強な障害となる。 これほどばかげていて根拠のない考えはない。	Ｊ．Ｇ．ホーランド
life	人生	レモンを手に入れたらレモネードを作れ。 すっぱいからといって捨ててしまうな	ジュリアス･ローザンヴォルド
life	人生	男はあまりに早く人生を知りすぎ、女はあまりに遅く知りすぎる。	ワイルド
life	人生	我々は矛盾だけで生きている。 そして矛盾ゆえに人生は悲劇であり、勝利も勝利の望みもない永久の闘争である。 人生は矛盾なのである。	ウナムーノ
life	人生	人生は、10段変速の自転車のようなもの。 だれもが、自分がもっているものの大半は使っていないのです。	チャールズ・シュルツ
life	人生	人生は、ケチな心配事ばかりしているのには短すぎる。	Ｃ・キングスリー
life	人生	人の一生は曲がり角だらけだ。	山本周五郎
life	人生	人生は退屈すれば長く、充実すれば短い。	フリードリヒ・フォン・シラー
life	人生	素晴らしい人生、 それは青年時代に考えたことが壮年になってから実現されることである。	A.d.ヴィニー
life	人生	人生は苦しむためのものではない。 それはただ、一つの所から別の所へと穏やかに進んで行くものなのだ。 ちょうど、天気のよい日に谷間をゆっくり歩いてゆくように。	スチュアート・ワイルド
life	人生	人生の賭けで得をしようと損をしようと、 賭けるべき肉が一ポンドでも残っていれば、 私はそれを賭けるでしょう。	ロマン・ラマン
life	人生	一足跳びに山の頂上にあがるのも、 一歩一歩としっかりと登ってゆくのも、結局は同じこと。 むしろ一歩ずつ登るほうが途中の草木や風物を見ることができるし、 一歩一歩を慥（たし）かめてきたという自信をつかむことができる。	山本周五郎
life	人生	単独者として生まれ、群棲者として生活すること。 その矛盾の幅が私達の生の最初の幅である。	埴谷隆高
life	人生	おもしろき こともなき世を おもしろく すみなしものは 心なりけり	高杉晋作
life	人生	ある人に合う靴も、別の人には窮屈である。 あらゆるケースに適用する人生の秘訣などない。	カール・グスタフ・ユング
life	人生	人生の意義は偽をにくみ、真を愛することを学ぶにある。	ブラウニング
life	人生	愛されなかったということは生きなかったことと同義である。	ルー・サロメ
life	人生	人生は卒業後に自分からどれだけ能動的に働きかけたかで決まる。	小柴昌俊
life	人生	人生は列車のようなもの。時に遅く走ることは予測のうちだが、脱線だけは困る。	ウィリー・スタージェル
life	人生	人生はB級映画に似ている。 途中でやめようとは思わないが、二度と見ようと思わない	テッド・ターナー
life	人生	人生はトランプゲームに似ている。 配られた手は決定論を意味し、どう切るかはあなたの自由意志である	ジャワーハルラール・ネルー
life	人生	人生は後ろ向きにしか理解できないが、前向きにしか生きられない！	セーレン・キルケゴール
life	人生	人生は落丁の多い書物に似ている。一部を成すとは称しがたい。しかし、とにかく一部を成している。	芥川龍之介
life	人生	人生という字をどう読むか？ 人として生まれる、人として生きる、人を生かす、人を生む…、それが人生なんです。	野村 克也
life	人生	人生の大きな目的は知識ではなく行動にある。	トーマス・ハクスリー
life	人生	人生の目的は悟ることではありません。生きるんです。人間は動物ですから。	岡本太郎
life	人生	経験は最良の教師である ただし、授業料が高すぎる。	カーライル
life	人生	これがあなたの人生だ。リハーサルではない。	いしかわじゅんや
life	人生	人生とは今日一日のことである	デール・カーネギー
life	人生	生における悲劇は、 目標を達成しなかったことにあるのではない。 それは人生に目標を持たなかったことにある。	ベンジャミン・メイズ
life	人生	一杯の茶のためには、世界など滅んでもいい。	フョードル・ドストエフスキー
life	人生	人生３万日しかない	中川 翔子
life	死	死者にたいする最高の手向けは、悲しみではなく感謝だ。	レーントン･ワイルダー
life	死	どのみち死なねばならぬなら、 私は、なっとくして死にたいのだ。	梅崎 春生
life	死	我は生きようとする生命に取り巻かれた生きようとする生命だ。	アルベルト・シュバイツァー
life	死	人生は素晴らしいが、人生の終わりは死である。 これは、いかなる人の望みの究極でもある。	スウィンバーン
life	死	死者も我々がまったく忘れてしまうまで、本当に死んだのではない。	ジョージ・エリオット
life	死	あらゆる生あるものの目指すところは死である。	フロイト
life	死	人間が幸福の夢を追うときに犯す大きな過失は、 人間の生来から備わっているあの「死」という弱点を忘れてしまうことだ。	シャトー・ブリアン
life	死	人類はまだ未成年であり、死は一つの未成年者誘拐である。	ルイス・ニュセラ
life	死	人間一度しか死ぬことはできない。	ウィリアム・シェイクスピア
life	死	賢者は、生きられるだけ生きるのではなく、 生きなければいけないだけ生きる。	ミシェル・ド・モンテーニュ
life	死	人間、死ぬときは死ぬのがよい。	白隠
life	死	このお盆に生きている全部の人間は、単に今年度の生き残り分にすぎない。	吉川英治
life	死	人生において、諸君には二つの道が拓かれている。 一つは理想へ、他の一つは死へと通じている。	フリードリヒ・フォン・シラー
life	死	生まれたことは確かに我々の結果なのである。 死ぬということは問題外である。 生きることが我々の喜びであり、法則なのである。	サローヤン
life	死	我々は、大人も子供も、利口も馬鹿も、貧者も富者も、 死においては平等である。	ロレンハーゲン
life	死	死だけが唯一の本当の締め切りである。 生きている限り、学ぶべき事が未だある	エレン・スー・スターン
life	死	命というものは、はかないからこそ、 尊く、厳かに美しいのだ。	トーマス・マン
life	死	死ぬことはなんでもないが、 この世と別れるのが僕には辛い。	マルセル・パニョール
life	死	いくら長生きしても、最初の二十年こそ人生の一番長い半分だ。	ロバート・サウジー
life	死	人は死ぬ瞬間までも、 もしかしたら助かるかもしれないと空想し得る力を与えられている。	武者小路 実篤
life	死	死ぬということは、生きているよりいやなことです。 けれども、喜んで死ぬことが出来れば、くだらなく生きているよりは幸福なことです。	谷崎潤一郎
life	死	話好きが暖炉に背を向けるように、 人は死と背中合わせになっている。	ポール・ヴァレリー
life	死	死のうと思っていた。 今年の正月、よそから着物一反もらった。 お年玉としてである。着物の布地は麻であった。 鼠色の細かい縞目が織り込まれていた。これは夏に着る着物であろう。 夏まで生きていようと思った。	太宰 治
life	死	我々はときおり、 悪夢から目覚めた瞬間に自らを祝福することがある。 我々はおそらく、死んだその瞬間をみずから祝福することであろう。	N・ホーソン
life	死	死と太陽は直視することは不可能である。	ラ・ロシュフーコー
life	死	幕を降ろせ、喜劇は終わった。	ラブレー
life	死	天が私にあと十年の時を、いや五年の命を与えてくれるのなら、 本当の絵描きになってみせるものを。	葛飾北斎
life	死	死すべき時を知らざる人は、生くべき時を知らず。	ラスキン
life	死	死は存在しない。生きる世界が変わるだけだ。	ドゥワミッシュ族の格言
life	死	人生は夢である。死がそれを覚まさせてくれる。	ホジヴィリ
life	死	私は生きることが大好きだから、死を恐れない。 ただ、出来るだけ遅く死にたいだけだ。	ジョルジュ・シムノン
life	死	僕が死を考えるのは、死ぬためじゃない。生きるためなんだ。	マルロー
life	死	死が老人だけに訪れると思うのは間違いだ。 死は最初からそこにいる。	へルマン・ファイフェル
life	死	私が死んだとき、一匹の蝿がうなるのを聞いた。 部屋の中の静寂は、嵐の高まりの間の大気の静寂のようだった。	エミリ・ディキンスン
life	死	人間はまだ十分に幸福ではなかったからこそ死を恐れるのである。 最高の幸福に恵まれれば、すぐに死にたいと思う。	エンゼ
life	死	人生はほんの一瞬のことに過ぎない。 死もまたほんの一瞬である。	フリードリヒ・フォン・シラー
life	死	私は生きているときに、死以外のあらゆるものに対して備えをしていた。 今、私は死なねばならぬ。そして、まだなんの備えもない。	チェザーレ・ボルジャ
life	死	死ぬよりも、生きているほうがよっぽど辛いときが何度もある。 それでもなお生きていかねばならないし、また生きる以上は努力しなくてはならない。	榎本健一
life	死	人生が死より恐ろしいところでは、あえて生きることが最後たる真の勇気である。	トーマス・ブラウン
life	死	死を恐れることは、自分が賢くもないのに賢いと思うことと同じである。	クラウディウス
life	死	死の持つ恐怖はただ一つ。それは明日がないということである。	エリック・ホッファー
life	死	人生は山登りのようなものさ。 登っている間は人は頂上を見ている。 そして自分を幸せと感じるが、上に着いたが最後、たちまち下りが見える。 終わりが、死である終わりが、見える。	G.モーパッサン
life	死	生きたいと思わねばならない。 そして死ぬことを知らねばならない。	ナポレオン・ボナパルト
life	死	神はこの世の終わりを決めている。 だが我々は、その声を聴いてそれを避けることができる	キャサリン・ノリス
